wp  , wf                , P                 , stages, volume            , n1                , Pd1, Np1, Helix1, n2, Pd2, Np2, Helix2, Pd3, Np3, Helix3, s1_bending        , s1_contact        , s2_bending        , s2_contact        , s3_bending, s3_contact
1305, 208.75            ,  5.4375           ,      2, 210.14786547623302, 2.7000000000000015,  10,  16,     25,   ,  10,  20,     15,    ,    ,       , 14.29570507066304 , 127.57335986430363, 16.119641566341187, 126.6477544310627 ,           , 
1310, 209.16666666666669,  5.458333333333333,      2, 210.72019475575624, 2.7000000000000015,  10,  16,     25,   ,  10,  20,     15,    ,    ,       , 14.299047784703925, 127.59515372034016, 16.120803747690893, 126.6257434535056 ,           , 
1315, 209.58333333333331,  5.479166666666667,      2, 211.2909778971703 , 2.7000000000000015,  10,  16,     25,   ,  10,  20,     15,    ,    ,       , 14.302382065934246, 127.61688397672593, 16.12196524400854 , 126.60396411641013,           , 
1320, 210.0             ,  5.5              ,      2, 211.86021976988312, 2.7000000000000015,  10,  16,     25,   ,  10,  20,     15,    ,    ,       , 14.305707968444711, 127.63855106794523, 16.1231260644614  , 126.58241369488628,           , 
1325, 210.41666666666669,  5.520833333333333,      2, 212.42792523899243, 2.7000000000000015,  10,  16,     25,   ,  10,  20,     15,    ,    ,       , 14.309025545770211, 127.6601554238414 , 16.12428621800876 , 126.56108950495498,           , 
1330, 210.83333333333331,  5.541666666666667,      2, 212.99409916499008, 2.7000000000000015,  10,  16,     25,   ,  10,  20,     15,    ,    ,       , 14.31233485089762 , 127.68169746968391, 16.1254457134064  , 126.53998890279284,           , 
1335, 211.25            ,  5.5625           ,      2, 218.52234615384626, 3.0000000000000018,  10,  16,     25,   ,   8,  18,     20,    ,    ,       , 14.231717695897997, 125.66537246131178, 15.99365462406061 , 127.61158181773325,           , 
1340, 211.66666666666669,  5.583333333333333,      2, 214.12187180486941, 2.7000000000000015,  10,  16,     25,   ,  10,  20,     15,    ,    ,       , 14.31892885381153 , 127.72459630981122, 16.127762763784816, 126.49844808283778,           , 
1345, 212.08333333333331,  5.604166666666667,      2, 214.6834802141529 , 2.7000000000000015,  10,  16,     25,   ,  10,  20,     15,    ,    ,       , 14.322213654900215, 127.74595393235326, 16.128920335299263, 126.47800277160131,           , 
1350, 212.5             ,  5.625            ,      2, 215.2435764705881 , 2.7000000000000015,  10,  16,     25,   ,  10,  20,     15,    ,    ,       , 14.325490390409854, 127.76725090148224, 16.1300772817397  , 126.45777085984705,           , 
1355, 212.91666666666669,  5.645833333333333,      2, 215.802165407466  , 2.7000000000000015,  10,  16,     25,   ,  10,  20,     15,    ,    ,       , 14.328759110699883, 127.78848762056404, 16.131233610909163, 126.43774989375672,           , 
1360, 213.33333333333331,  5.666666666666667,      2, 216.3592518518518 , 2.7000000000000015,  10,  16,     25,   ,  10,  20,     15,    ,    ,       , 14.332019865625828, 127.80966448876873, 16.1323893304324  , 126.41793745546632,           , 
1365, 213.75            ,  5.6875           ,      2, 216.91484062433892, 2.7000000000000015,  10,  16,     25,   ,  10,  20,     15,    ,    ,       , 14.335272704546277, 127.8307819011301 , 16.133544447759725, 126.39833116241886,           , 
1370, 214.16666666666669,  5.708333333333333,      2, 217.46893653880971, 2.7000000000000015,  10,  16,     25,   ,  10,  20,     15,    ,    ,       , 14.338517676329609, 127.85184024860342, 16.134698970170785, 126.3789286667293 ,           , 
1375, 214.58333333333331,  5.729166666666667,      2, 218.0215444022021 , 2.7000000000000015,  10,  16,     25,   ,  10,  20,     15,    ,    ,       , 14.341754829360712, 127.87283991812261, 16.135852904778293, 126.35972765456484,           , 
1380, 215.0             ,  5.75             ,      2, 218.57266901428184, 2.7000000000000015,  10,  16,     25,   ,  10,  20,     15,    ,    ,       , 14.344984211547533, 127.89378129265627, 16.137006258531617, 126.34072584553695,           , 
1385, 215.41666666666669,  5.770833333333333,      2, 226.61739391729594, 3.100000000000002 ,   8,  12,     25,   ,  10,  22,     15,    ,    ,       , 10.800051194720794, 127.27770335144373, 16.39243300633871 , 124.3859958402542 ,           , 
1390, 215.83333333333331,  5.791666666666667,      2, 219.67048764638872, 2.7000000000000015,  10,  16,     25,   ,  10,  20,     15,    ,    ,       , 14.351419852673828, 127.93549066914454, 16.139311250477483, 126.30331087900585,           , 
1395, 216.25            ,  5.8125           ,      2, 210.64444072577197, 2.8000000000000016,  10,  16,     25,   ,  10,  20,     15,    ,    ,       , 14.326467226073524, 127.22999916814392, 16.747183162781234, 129.2375892760465 ,           , 
1400, 216.66666666666669,  5.833333333333333,      2, 211.16003786982233, 2.8000000000000016,  10,  16,     25,   ,  10,  20,     15,    ,    ,       , 14.329659719731923, 127.25059355716587, 16.748409066660834, 129.2178875932464 ,           , 
1405, 217.08333333333331,  5.854166666666667,      2, 223.71422198838772, 3.0000000000000018,  10,  16,     25,   ,   8,  18,     20,    ,    ,       , 14.276831944561751, 125.95512307711915, 16.01740659221528 , 127.29927819104725,           , 
1410, 217.5             ,  5.875            ,      2, 212.18706666990207, 2.8000000000000016,  10,  16,     25,   ,  10,  20,     15,    ,    ,       , 14.336022181789058, 127.29161434127829, 16.75085865561008 , 129.17907890373337,           , 
