wp  , wf                , P                 , stages, volume            , n1                , Pd1, Np1, Helix1, n2, Pd2, Np2, Helix2, Pd3, Np3, Helix3, s1_bending        , s1_contact        , s2_bending        , s2_contact        , s3_bending, s3_contact
1275, 206.25            ,  5.3125           ,      2, 222.61033126721767, 3.300000000000002 ,   8,  12,     25,   ,  10,  26,     20,    ,    ,       , 10.714444947173153, 125.6688279000928 , 19.417439675820226, 128.5624825697352 ,           , 
1280, 206.66666666666669,  5.333333333333333,      2, 217.42933335247028, 2.9000000000000017,  10,  16,     25,   ,  10,  24,     20,    ,    ,       , 14.222952039786328, 126.06344696638592, 18.84008756554519 , 128.72064446971   ,           , 
1285, 207.08333333333331,  5.354166666666667,      2, 233.98331073199742, 3.200000000000002 ,  10,  16,     25,   ,  10,  28,     25,    ,    ,       , 14.153585098021129, 124.29537929824158, 20.616176226219828, 126.7813044344648 ,           , 
1290, 207.5             ,  5.375            ,      2, 208.42155205668718, 2.7000000000000015,  10,  16,     25,   ,  10,  20,     15,    ,    ,       , 14.285625782263708, 127.50759228238543, 16.116150817207764, 126.71520508542618,           , 
1295, 207.91666666666669,  5.395833333333333,      2, 228.16064106818155, 2.9000000000000017,   8,  12,     25,   ,  10,  24,     20,    ,    ,       , 10.788313173988174, 128.19097904373928, 18.847476285742054, 128.64875848081397,           , 
1300, 208.33333333333331,  5.416666666666667,      2, 209.57398518518508, 2.7000000000000015,  10,  16,     25,   ,  10,  20,     15,    ,    ,       , 14.292353869157044, 127.55150196942253, 16.11847869057944 , 126.66999981565546,           , 
1305, 208.75            ,  5.4375           ,      2, 224.2562637125749 , 3.200000000000002 ,  10,  16,     25,   ,  10,  26,     20,    ,    ,       , 14.166920161127383, 124.38100198635719, 18.841390045618425, 125.83882694264531,           , 
1310, 209.16666666666669,  5.458333333333333,      2, 221.08418945687217, 2.9000000000000017,  10,  16,     25,   ,  10,  24,     20,    ,    ,       , 14.243057713025841, 126.19373277320483, 18.854819800135928, 128.5791203670883 ,           , 
1315, 209.58333333333331,  5.479166666666667,      2, 224.7021955467198 , 3.200000000000002 ,  10,  16,     25,   ,  10,  26,     20,    ,    ,       , 14.173537005729019, 124.4234369643135 , 18.846274859954768, 125.78894736612084,           , 
1320, 210.0             ,  5.5              ,      2, 217.8827857142858 , 3.0000000000000018,  10,  16,     25,   ,   8,  18,     20,    ,    ,       , 14.221847925804529, 125.60177717206952, 15.988493814919703, 127.68438210836209,           , 
