wp,wf,P,stages,volume,n1,Pd1,Np1,Helix1,n2,Pd2,Np2,Helix2,Pd3,Np3,Helix3,s1_bending,s1_contact,s2_bending,s2_contact,s3_bending,s3_contact
1430,219.16666666666669,5.958333333333333,2,237.1285474377971,3.200000000000002,10,16,25,,10,26,20,,,,14.247344835286311,124.89453221465575,18.901104266723642,125.28184112269204,,
1435, 219.58333333333331,  5.979166666666667,      2, 255.465275199925  , 3.6000000000000023,   8,  12,     25,                   ,  10,  30,     25,    ,    ,       , 10.743786846241312, 124.83255030494328, 21.346233764677486, 126.62670763432854,                   ,    
1440, 220.0             ,  6.0              ,      2, 230.72400000000016, 3.0000000000000018,  10,  16,     25,                   ,  10,  22,     15,    ,    ,       , 14.298833493677005, 126.0958786922006 , 15.868791705585995, 121.56266634633562,                   ,    
1445, 220.41666666666669,  6.020833333333333,      2, 238.3191542890425 , 2.4000000000000012,  10,  18,     25,                   ,   8,  14,     15,    ,    ,       , 12.748125665041398, 115.16750998700844, 13.381018716833122, 127.7246920479148 ,                   ,    
1450,220.83333333333331,6.041666666666667,2,242.34232751868979,3.0000000000000018,10,16,25,,6,14,25,,,,14.305054693349076,126.13561437651882,11.684667003058882,126.14526590932823,,
1455, 221.25            ,  6.0625           ,      2, 253.10981784927682, 3.300000000000002 ,  10,  16,     25,                   ,   8,  22,     25,    ,    ,       , 14.24898932346796 , 124.46193543843616, 15.891981250258606, 123.53334300858026,                   ,    
1460,221.66666666666669,6.083333333333333,2,256.4321042917249,3.500000000000002,10,16,25,,10,30,25,,,,14.224389974751276,123.50535240676531,20.777879992151792,124.21218623178734,,
1465,222.08333333333331,6.104166666666667,2,235.64857809312645,3.300000000000002,10,16,25,,10,26,20,,,,14.255142712453559,124.50082999596395,19.499088481384064,127.66360368099657,,
1470,222.5,6.125,2,242.6312871575618,2.300000000000001,10,18,25,,10,18,15,,,,12.790650569631246,116.11064887515379,17.812945309184826,128.03614553035035,,
1475,222.91666666666669,6.145833333333333,2,256.87871162908345,2.9000000000000017,10,16,25,,8,20,25,,,,14.348521792096884,126.87211882749213,15.685772958385584,125.78392428338685,,
1480,223.33333333333331,6.166666666666667,2,232.8187548611717,3.100000000000002,8,12,25,,10,22,15,,,,10.844266866257943,127.65733381209638,16.4152406733131,124.00890986293979,,
1485, 223.75            ,  6.1875           ,      2, 237.55087452153555, 3.100000000000002 ,  10,  16,     25,                   ,  10,  22,     15,    ,    ,       , 14.29866890986617 , 125.67365962157878, 16.416434176649854, 123.99091164177393,                   ,    
1490, 224.16666666666669,  6.208333333333333,      2, 249.604144968004  , 3.300000000000002 ,  10,  16,     25,                   ,  10,  28,     25,    ,    ,       , 14.27040588331288 , 124.59718790722373, 21.36409647226805 , 128.44041098813457,                   ,    
1495,224.58333333333331,6.229166666666667,2,245.45687022556018,2.300000000000001,10,18,25,,10,18,15,,,,12.80476533285224,116.20232379830581,17.823456203121083,127.97528935581161,,
1500,225.0,6.25,2,265.99718486486495,3.7000000000000024,10,16,25,,10,30,25,,,,14.221117542527471,122.78134322721328,21.964077677174885,128.65044953700246,,
1505,225.41666666666669,6.270833333333333,2,267.3010895681869,2.9000000000000017,10,18,25,,6,14,25,,,,12.6591869207504,111.9590132335286,11.314654797162142,123.23523729848675,,
1510, 225.83333333333331,  6.291666666666667,      2, 251.82414126835482, 3.300000000000002 ,  10,  16,     25,                   ,  10,  28,     25,    ,    ,       , 14.28249523310319 , 124.67339049557853, 21.37493985846169 , 128.36985372412897,                   ,    
1515, 226.25            ,  6.3125           ,      2, 283.7734232658074 , 3.6000000000000023,   8,  10,     15,                   ,   6,  14,     20,    ,    ,       ,  8.549728811400609, 120.112139389633  , 11.019011756569444, 123.93955554936848,                   ,    
1520, 226.66666666666669,  6.333333333333333,      2, 262.17391084596085, 2.9000000000000017,  10,  16,     25,                   ,   8,  20,     25,    ,    ,       , 14.375920293756135, 127.04701546226164, 15.699210074741819, 125.64611601444169,                   ,    
1525,227.08333333333331,6.354166666666667,2,239.64838616278084,3.0000000000000018,10,16,25,,10,22,15,,,,14.350834966105332,126.42715544008327,15.888006152652652,121.27688549227254,,
1530, 227.5             ,  6.375            ,      2, 236.80902194783226, 3.0000000000000018,  10,  16,     25,                   ,   8,  18,     20,    ,    ,       , 14.353833692141638, 126.44619960065538, 16.058588356537207, 126.83807836309137,                   ,    
1535,227.91666666666669,6.395833333333333,2,224.57061990111185,2.8000000000000016,10,16,25,,10,20,15,,,,14.413152553541632,127.78653452257765,16.781249160952388,128.75452311918974,,
